Date,Open,High,Low,Close,Adj Close,Volume
2007-03-26,24.450001,24.450001,24.450001,24.450001,24.199604,80
2007-03-27,24.799999,24.799999,23.650000,23.650000,23.407795,449
2007-03-28,23.650000,23.650000,23.650000,23.650000,23.407795,0
2007-03-29,5.179170,5.179170,5.179170,5.179170,5.126129,58
2007-03-30,23.650000,23.650000,23.650000,23.650000,23.407795,0
2007-04-02,23.950001,24.049999,23.900000,23.950001,23.704723,200
2007-04-03,23.900000,24.549999,23.900000,24.000000,23.754211,420
2007-04-04,24.450001,25.750000,24.450001,25.000000,24.743969,2460
2007-04-05,25.049999,25.100000,25.000000,25.100000,24.842945,460
2007-04-09,25.400000,25.400000,25.100000,25.100000,24.842945,340
2007-04-10,7.230130,7.230130,7.230130,7.230130,7.156085,13
2007-04-11,7.420030,7.420030,7.420030,7.420030,7.344040,14
2007-04-12,24.500000,24.500000,24.500000,24.500000,24.249090,0
2007-04-13,7.941400,7.941400,6.967710,7.941400,7.860071,5648
2007-04-16,24.799999,24.799999,24.500000,24.799999,24.546017,214
2007-04-17,24.500000,24.500000,24.500000,24.500000,24.249090,119
2007-04-18,8.321210,8.321210,8.321210,8.321210,8.235991,0
2007-04-19,24.000000,24.000000,24.000000,24.000000,23.754211,60
2007-04-20,23.750000,24.000000,23.750000,24.000000,23.754211,541
2007-04-23,8.424790,8.424790,8.424790,8.424790,8.338511,145
2007-04-24,24.100000,24.100000,23.750000,24.000000,23.754211,260
2007-04-25,24.100000,24.850000,23.700001,24.850000,24.595507,822
2007-04-26,24.850000,24.850000,24.850000,24.850000,24.595507,0
2007-04-27,24.549999,24.549999,24.549999,24.549999,24.298578,20
2007-04-30,24.299999,24.850000,24.299999,24.850000,24.595507,162
2007-05-01,7.078200,7.078200,7.078200,7.078200,7.005711,0
2007-05-02,25.250000,25.250000,24.650000,25.250000,24.991409,185
2007-05-03,7.250840,7.250840,7.250840,7.250840,7.176583,12
2007-05-04,24.600000,24.600000,24.500000,24.500000,24.249090,445
2007-05-07,25.150000,25.200001,24.900000,25.200001,24.941923,579
2007-05-08,25.150000,25.150000,23.100000,25.150000,24.892433,1396
2007-05-09,22.900000,23.000000,22.900000,23.000000,22.764452,120
2007-05-10,23.049999,23.549999,23.049999,23.549999,23.308819,377
2007-05-11,23.750000,24.750000,23.700001,23.850000,23.605747,285
2007-05-14,8.428240,8.428240,8.428240,8.428240,8.341925,116
2007-05-15,30.250000,33.049999,27.500000,29.250000,28.950445,19001
2007-05-16,28.850000,31.500000,28.850000,31.500000,31.177402,7001
2007-05-17,423.750000,431.597992,423.750000,431.597992,427.177917,17
2007-05-18,27.299999,27.850000,26.000000,27.049999,26.772974,5840
2007-05-21,28.400000,30.250000,27.195000,30.250000,29.940203,7167
2007-05-22,30.250000,31.250000,29.000000,31.250000,30.929962,3630
2007-05-23,28.750000,30.449499,28.750000,29.200001,28.900957,240
2007-05-24,29.200001,29.200001,29.200001,29.200001,28.900957,0
2007-05-25,28.049999,28.350000,28.049999,28.049999,27.762733,120
2007-05-29,28.370001,28.500000,28.370001,28.500000,28.208126,40
2007-05-30,28.000000,28.000000,28.000000,28.000000,27.713245,60
2007-05-31,27.549999,27.549999,26.250000,26.750000,26.476048,640
2007-06-01,26.645000,26.750000,26.549999,26.750000,26.476048,520
2007-06-04,26.450500,26.750000,26.450500,26.749500,26.475554,238
2007-06-05,26.690001,27.850000,26.690001,27.850000,27.564783,1245
2007-06-06,27.000000,27.250000,26.870001,27.250000,26.970926,1066
2007-06-07,27.500000,27.500000,26.350000,26.750000,26.476048,2201
2007-06-08,26.750000,27.000000,26.750000,27.000000,26.723488,3240
2007-06-11,26.850000,26.850000,26.850000,26.850000,26.575024,20
2007-06-12,26.400000,26.400000,26.400000,26.400000,26.129631,100
2007-06-13,26.500000,26.500000,26.500000,26.500000,26.228607,120
2007-06-14,7.285370,7.937950,7.285370,7.285370,7.210759,1723
2007-06-15,26.549999,27.000000,26.500000,26.999500,26.722992,21874
2007-06-18,27.450001,27.450001,26.950001,27.450001,27.168880,405
2007-06-19,26.900000,26.900000,26.049999,26.900000,26.624512,340
2007-06-20,6.905560,6.905560,6.905560,6.905560,6.834839,4
2007-06-21,26.400000,29.250000,26.049999,29.250000,28.950445,3535
2007-06-22,26.250000,27.150000,26.150000,27.150000,26.871950,160
2007-06-25,26.650000,26.650000,26.650000,26.650000,26.377071,40
2007-06-26,25.750000,27.250000,25.750000,26.750000,26.476048,1060
2007-06-27,26.100000,26.250000,26.100000,26.250000,25.981169,80
2007-06-28,26.299999,26.750000,26.299999,26.750000,26.476048,119
2007-06-29,8.114040,8.977230,8.114040,8.114040,8.030943,58
2007-07-02,27.049999,27.049999,27.049999,27.049999,26.772974,600
2007-07-03,27.100000,27.500000,26.450001,27.100000,26.822464,1297
2007-07-05,27.100000,27.100000,27.100000,27.100000,26.822464,420
2007-07-06,27.100000,27.500000,27.100000,27.500000,27.218367,80
2007-07-09,28.750000,29.900000,28.000000,29.450001,29.148397,3880
2007-07-10,28.950001,30.000000,28.350000,29.950001,29.643276,3175
2007-07-11,29.950001,30.700001,28.299999,28.700001,28.406078,700
2007-07-12,29.900000,29.900000,29.000000,29.250000,28.950445,2
2007-07-13,28.700001,29.500000,28.700001,29.500000,29.197884,365
2007-07-16,28.500000,29.350000,28.500000,28.500000,28.208126,740
2007-07-17,28.900000,29.750000,27.650000,29.750000,29.445324,1526
2007-07-18,27.799999,28.549999,26.600000,27.799999,27.515293,1817
2007-07-19,28.400000,28.400000,27.900000,27.900000,27.614269,46
2007-07-20,28.000000,28.900000,28.000000,28.350000,28.059662,740
2007-07-23,28.150000,28.150000,27.500000,27.900000,27.614269,449
2007-07-24,27.500000,27.500000,27.500000,27.500000,27.218367,2253
2007-07-25,27.500000,27.799999,26.450001,27.049999,26.772974,900
2007-07-26,27.145000,27.145000,25.350000,27.145000,26.867002,1329
2007-07-27,8.890910,9.771370,8.890910,8.890910,8.799856,2447
2007-07-30,25.700001,26.750000,25.600000,26.750000,26.476048,785
2007-07-31,27.250000,27.750000,27.250000,27.750000,27.465807,60
2007-08-01,27.750000,27.750000,27.750000,27.750000,27.465807,0
2007-08-02,27.000000,27.000000,27.000000,27.000000,26.723488,20
2007-08-03,26.500000,26.500000,26.250000,26.500000,26.228607,373
2007-08-06,26.250000,26.250000,26.250000,26.250000,25.981169,0
2007-08-07,26.750000,26.750000,26.750000,26.750000,26.476048,20
2007-08-08,26.750000,26.750000,26.750000,26.750000,26.476048,0
2007-08-09,26.350000,26.350000,26.350000,26.350000,26.080145,40
2007-08-10,26.950001,27.000000,26.950001,27.000000,26.723488,80
2007-08-13,27.000000,27.299999,26.700001,27.299999,27.020414,634
2007-08-14,6.798530,7.454560,6.798530,6.798530,6.728905,23
2007-08-15,24.000000,24.000000,23.250000,23.250000,23.011892,485
2007-08-16,23.549999,23.549999,22.549999,23.549999,23.308819,1434
2007-08-17,22.600000,22.750000,21.500000,22.400000,22.170597,1420
2007-08-20,6.929730,6.929730,6.929730,6.929730,6.858761,145
2007-08-21,6.929730,6.929730,6.929730,6.929730,6.858761,145
2007-08-22,23.350000,24.000000,23.350000,24.000000,23.754211,606
2007-08-23,23.500000,23.500000,23.400000,23.400000,23.160355,170
2007-08-24,23.950001,24.000000,23.950001,24.000000,23.754211,430
2007-08-27,24.100000,24.100000,23.500000,23.900000,23.655235,2762
2007-08-28,23.950001,23.950001,23.700001,23.950001,23.704723,180
2007-08-29,23.500000,23.500000,23.350000,23.350000,23.110868,394
2007-08-30,23.500000,23.750000,23.500000,23.750000,23.506771,329
2007-08-31,23.950001,25.100000,23.950001,25.100000,24.842945,60
2007-09-04,25.000000,25.000000,24.930000,25.000000,24.743969,280
2007-09-05,9.015210,9.015210,9.015210,9.015210,8.922883,43
2007-09-06,24.049999,24.049999,23.750000,23.750000,23.506771,240
2007-09-07,23.350000,24.000000,23.350000,24.000000,23.754211,560
2007-09-10,23.950001,23.950001,23.950001,23.950001,23.704723,105
2007-09-11,24.350000,24.350000,23.500000,24.100000,23.853188,1106
2007-09-12,24.100000,24.200001,24.100000,24.200001,23.952164,80
2007-09-13,24.000000,24.000000,24.000000,24.000000,23.754211,85
2007-09-14,9.495150,9.495150,9.495150,9.495150,9.397908,1448
2007-09-17,23.850000,23.850000,23.400000,23.400000,23.160355,285
2007-09-18,23.350000,23.400000,23.350000,23.350000,23.110868,165
2007-09-19,23.850000,23.850000,23.500000,23.799999,23.556259,180
2007-09-20,23.799999,24.000000,23.799999,24.000000,23.754211,651
2007-09-21,24.250000,26.250000,24.160000,25.900000,25.634752,1949
2007-09-24,25.200001,31.200001,25.200001,30.049999,29.742250,15906
2007-09-25,10.517200,10.517200,10.517200,10.517200,10.409492,145
2007-09-26,10.451600,10.451600,9.950920,10.451600,10.344563,58
2007-09-27,28.900000,29.200001,28.700001,29.200001,28.900957,645
2007-09-28,8.631960,8.631960,8.631960,8.631960,8.543558,6
2007-10-01,28.004999,28.250000,27.945000,28.250000,27.960686,700
2007-10-02,29.250000,29.254999,28.000000,29.254999,28.955393,900
2007-10-03,28.549999,28.549999,27.549999,27.549999,27.267855,500
2007-10-04,27.500000,27.500000,24.750000,25.250000,24.991409,1320
2007-10-05,26.000000,27.150000,26.000000,27.150000,26.871950,80
2007-10-08,27.150000,28.000000,25.750000,25.900000,25.634752,1880
2007-10-09,25.900000,25.900000,25.900000,25.900000,25.634752,0
2007-10-10,26.400000,26.400000,25.500000,25.799999,25.535776,1640
2007-10-11,25.530001,25.600000,25.530001,25.600000,25.337826,238
2007-10-12,8.493840,8.493840,8.493840,8.493840,8.406853,52
2007-10-15,27.250000,27.250000,27.250000,27.250000,26.970926,0
2007-10-16,25.440001,26.700001,25.440001,26.700001,26.426561,720
2007-10-17,27.000000,28.049999,26.850000,28.049999,27.762733,1240
2007-10-18,26.299999,26.500000,26.299999,26.500000,26.228607,500
2007-10-19,26.500000,26.500000,26.500000,26.500000,26.228607,0
2007-10-22,26.549999,26.549999,26.450001,26.549999,26.278095,860
2007-10-23,26.350000,27.500000,26.299999,27.500000,27.218367,644
2007-10-24,26.299999,26.900000,24.200001,24.250000,24.001650,12069
2007-10-25,23.799999,26.100000,23.799999,24.500000,24.249090,1690
2007-10-26,24.750000,24.750000,24.750000,24.750000,24.496531,226
2007-10-29,24.600000,24.630501,24.000000,24.500000,24.249090,1135
2007-10-30,7.937950,7.937950,7.937950,7.937950,7.856656,182
2007-10-31,23.950001,25.950001,23.950001,25.000000,24.743969,260
2007-11-01,24.350000,24.850000,24.049999,24.100000,23.853188,1094
2007-11-02,24.139999,24.150000,24.100000,24.150000,23.902674,365
2007-11-05,24.250000,24.250000,23.900000,23.900000,23.655235,429
2007-11-06,24.000000,24.100000,24.000000,24.100000,23.853188,685
2007-11-07,24.049999,24.450001,23.950001,24.450001,24.199604,1097
2007-11-08,24.150000,24.150000,24.150000,24.150000,23.902674,2020
2007-11-09,6.798530,6.798530,6.798530,6.798530,6.728905,666
2007-11-12,24.200001,24.250000,24.000000,24.000000,23.754211,2879
2007-11-13,24.600000,24.600000,23.900000,23.900000,23.655235,145
2007-11-14,24.000000,24.000000,24.000000,24.000000,23.754211,145
2007-11-15,23.950001,23.950001,23.549999,23.549999,23.308819,329
2007-11-16,23.350000,23.350000,22.750000,22.750000,22.517012,769
2007-11-19,22.750000,22.750000,22.750000,22.750000,22.517012,80
2007-11-20,22.600000,22.600000,22.500000,22.500000,22.269573,271
2007-11-21,22.500000,22.500000,22.000000,22.000000,21.774693,505
2007-11-23,21.950001,21.950001,21.950001,21.950001,21.725206,60
2007-11-26,21.299999,22.549999,21.250000,22.000000,21.774693,1245
2007-11-27,5.890450,5.890450,5.890450,5.890450,5.830125,29
2007-11-28,22.549999,22.750000,21.750000,21.750000,21.527254,626
2007-11-29,22.450001,22.450001,22.049999,22.049999,21.824181,655
2007-11-30,22.500000,32.500000,22.500000,23.000000,22.764452,19856
2007-12-03,23.000000,23.000000,22.000000,22.000000,21.774693,2740
2007-12-04,22.000000,22.350000,22.000000,22.350000,22.121109,220
2007-12-05,22.200001,22.200001,22.100000,22.150000,21.923157,1860
2007-12-06,22.350000,25.400000,22.049999,25.100000,24.842945,8091
2007-12-07,25.000000,25.799999,24.750000,24.950001,24.694483,5141
2007-12-10,25.000000,25.750000,25.000000,25.750000,25.486288,406
2007-12-11,25.500000,25.750000,24.850000,24.850000,24.595507,1200
2007-12-12,5.127380,5.472660,5.127380,5.127380,5.074869,1158
2007-12-13,28.049999,28.049999,25.350000,25.350000,25.090385,2211
2007-12-14,24.650000,25.700001,24.650000,25.700001,25.436802,1900
2007-12-17,24.350000,25.549999,24.300501,25.000000,24.743969,11865
2007-12-18,25.200001,26.100000,25.200001,25.450001,25.189362,6620
2007-12-19,25.600000,26.000000,25.600000,26.000000,25.733728,860
2007-12-20,5.362170,5.362170,5.362170,5.362170,5.307255,579
2007-12-21,4.851160,5.393250,4.678520,4.851160,4.801478,133
2007-12-24,24.900000,24.900000,23.750000,23.750000,23.506771,425
2007-12-26,24.500000,24.500000,24.150000,24.150000,23.902674,441
2007-12-27,24.150000,24.150000,24.150000,24.150000,23.902674,0
2007-12-28,24.350000,24.650000,23.799999,24.549999,24.298578,965
2007-12-31,4.215850,4.215850,4.215850,4.215850,4.172675,0
2008-01-02,24.350000,24.350000,24.350000,24.350000,24.100626,0
2008-01-03,24.400000,24.850000,24.400000,24.450001,24.199604,580
2008-01-04,24.600000,25.650000,24.600000,25.650000,25.387312,766
2008-01-07,26.049999,26.049999,25.100000,26.049999,25.783216,845
2008-01-08,26.200001,26.200001,25.250000,26.200001,25.931681,120
2008-01-09,25.750000,26.200001,25.700001,26.049999,25.783216,300
2008-01-10,25.600000,25.600000,23.200001,23.200001,22.962404,1609
2008-01-11,23.900000,26.049999,23.900000,25.750000,25.486288,2547
2008-01-14,25.600000,26.350000,25.049999,26.250000,25.981169,4506
2008-01-15,25.700001,26.000000,24.850000,24.850000,24.595507,1600
2008-01-16,25.049999,26.600000,25.000000,26.600000,26.327583,1872
2008-01-17,4.695780,5.524450,4.695780,4.695780,4.647689,327
2008-01-18,26.600000,26.600000,26.600000,26.600000,26.327583,0
2008-01-22,24.000000,24.120001,23.650000,23.650000,23.407795,1560
2008-01-23,23.799999,25.000000,23.799999,24.400000,24.150114,811
2008-01-24,24.650000,28.450001,24.000000,27.600000,27.317343,6216
2008-01-25,25.250000,28.000000,25.250000,25.950001,25.684242,1237
2008-01-28,25.750000,26.200001,25.200001,25.600000,25.337826,1232
2008-01-29,26.250000,26.250000,26.250000,26.250000,25.981169,20
2008-01-30,25.400000,25.700001,25.200001,25.350000,25.090385,1520
2008-01-31,25.350000,25.650000,25.049999,25.150000,24.892433,420
2008-02-01,26.299999,26.350000,26.150000,26.350000,26.080145,440
2008-02-04,26.350000,26.350000,26.350000,26.350000,26.080145,240
2008-02-05,4.661260,4.661260,4.661260,4.661260,4.613523,1158
2008-02-06,25.250000,26.150000,25.250000,25.950001,25.684242,240
2008-02-07,25.250000,25.250000,25.000000,25.000000,24.743969,406
2008-02-08,24.850000,25.700001,24.850000,25.700001,25.436802,580
2008-02-11,25.000000,25.000000,24.500000,24.700001,24.447042,240
2008-02-12,25.650000,25.900000,24.299999,25.700001,25.436802,320
2008-02-13,25.750000,25.750000,25.350000,25.350000,25.090385,660
2008-02-14,25.250000,25.250000,25.250000,25.250000,24.991409,145
2008-02-15,4.385030,4.385030,4.385030,4.385030,4.340122,14
2008-02-19,24.600000,24.600000,24.600000,24.600000,24.348066,0
2008-02-20,24.600000,24.600000,24.400000,24.400000,24.150114,861
2008-02-21,24.850000,25.500000,24.850000,25.000000,24.743969,260
2008-02-22,25.000000,25.000000,25.000000,25.000000,24.743969,140
2008-02-25,25.000000,25.750000,25.000000,25.549999,25.288336,340
2008-02-26,25.350000,26.450001,25.350000,25.600000,25.337826,440
2008-02-27,25.600000,26.000000,25.000000,25.000000,24.743969,260
2008-02-28,24.900000,25.000000,23.799999,25.000000,24.743969,780
2008-02-29,24.950001,25.000000,24.900000,24.900000,24.644993,360
2008-03-03,25.299999,25.750000,25.150000,25.450001,25.189362,600
2008-03-04,3.470050,3.642690,3.470050,3.470050,3.434513,17
2008-03-05,25.049999,25.049999,25.049999,25.049999,24.793457,0
2008-03-06,25.049999,25.049999,25.049999,25.049999,24.793457,0
2008-03-07,26.400000,26.400000,24.200001,24.200001,23.952164,140
2008-03-10,24.500000,26.150000,24.500000,25.049999,24.793457,200
2008-03-11,3.649590,3.649590,3.649590,3.649590,3.612214,29
2008-03-12,25.049999,25.049999,25.049999,25.049999,24.793457,0
2008-03-13,24.950001,24.950001,24.950001,24.950001,24.694483,451
2008-03-14,24.500000,24.500000,24.500000,24.500000,24.249090,100
2008-03-17,23.750000,24.500000,23.750000,24.500000,24.249090,420
2008-03-18,24.500000,24.500000,24.500000,24.500000,24.249090,0
2008-03-19,24.000000,24.000000,22.850000,23.049999,22.813940,880
2008-03-20,24.000000,24.000000,23.500000,24.000000,23.754211,40
2008-03-24,23.500000,23.950001,22.900000,23.750000,23.506771,780
2008-03-25,3.887830,3.887830,3.887830,3.887830,3.848014,130
2008-03-26,23.250000,24.250000,22.600000,24.250000,24.001650,880
2008-03-27,24.500000,24.750000,23.450001,24.750000,24.496531,338
2008-03-28,3.912000,3.912000,3.912000,3.912000,3.871936,72
2008-03-31,24.750000,26.900000,24.750000,25.750000,25.486288,4360
2008-04-01,26.200001,26.250000,25.750000,26.250000,25.981169,649
2008-04-02,26.250000,27.450001,26.250000,26.450001,26.179121,900
2008-04-03,26.750000,26.750000,26.000000,26.000000,25.733728,120
2008-04-04,26.000000,26.250000,25.000000,26.250000,25.981169,5871
2008-04-07,25.299999,25.299999,25.250000,25.250000,24.991409,360
2008-04-08,25.250000,25.250000,25.250000,25.250000,24.991409,0
2008-04-09,25.950001,25.950001,25.500000,25.850000,25.585264,360
2008-04-10,25.900000,26.250000,25.000000,26.250000,25.981169,1388
2008-04-11,26.500000,26.500000,25.400000,25.400000,25.139874,100
2008-04-14,25.400000,25.400000,25.400000,25.400000,25.139874,0
2008-04-15,25.400000,25.400000,25.400000,25.400000,25.139874,0
2008-04-16,25.700001,25.850000,25.500000,25.500000,25.238850,532
2008-04-17,25.500000,25.500000,25.500000,25.500000,25.238850,0
2008-04-18,25.250000,25.250000,25.250000,25.250000,24.991409,82
2008-04-21,25.250000,25.250000,25.250000,25.250000,24.991409,280
2008-04-22,25.250000,25.250000,25.250000,25.250000,24.991409,0
2008-04-23,25.350000,26.450001,25.049999,25.049999,24.793457,603
2008-04-24,25.350000,25.350000,25.250000,25.250000,24.991409,160
2008-04-25,26.299999,26.299999,25.150000,25.150000,24.892433,495
2008-04-28,25.250000,25.250000,25.200001,25.200001,24.941923,431
2008-04-29,25.000000,25.500000,25.000000,25.250000,24.991409,455
2008-04-30,25.250000,25.250000,25.250000,25.250000,24.991409,0
2008-05-01,25.250000,25.250000,25.250000,25.250000,24.991409,0
2008-05-02,25.250000,25.250000,25.250000,25.250000,24.991409,0
2008-05-05,25.350000,25.350000,25.350000,25.350000,25.090385,40
2008-05-06,25.750000,26.424999,25.350000,25.350000,25.090385,351
2008-05-07,25.350000,25.350000,25.350000,25.350000,25.090385,0
2008-05-08,3.901640,3.901640,3.901640,3.901640,3.861682,0
2008-05-09,25.350000,25.350000,25.250000,25.250000,24.991409,174
2008-05-12,25.250000,25.250000,25.250000,25.250000,24.991409,0
2008-05-13,25.250000,25.250000,25.250000,25.250000,24.991409,0
2008-05-14,25.250000,25.250000,25.250000,25.250000,24.991409,220
2008-05-15,25.674999,25.674999,24.250000,24.250000,24.001650,849
2008-05-16,26.000000,26.000000,26.000000,26.000000,25.733728,220
2008-05-19,26.000000,26.000000,24.500000,24.549999,24.298578,240
2008-05-20,25.450001,25.500000,24.400000,24.950001,24.694483,540
2008-05-21,24.400000,25.000000,24.049999,24.950001,24.694483,6140
2008-05-22,24.900000,24.900000,24.250000,24.850000,24.595507,320
2008-05-23,24.250000,24.950001,23.799999,24.950001,24.694483,506
2008-05-27,25.000000,25.000000,24.250000,24.900000,24.644993,3420
2008-05-28,24.400000,24.400000,23.750000,23.750000,23.506771,420
2008-05-29,3.832590,4.126070,3.832590,3.832590,3.793340,72
2008-05-30,23.549999,24.225000,23.549999,24.225000,23.976908,60
2008-06-02,23.100000,23.100000,23.100000,23.100000,22.863428,40
2008-06-03,24.000000,24.000000,23.950001,23.975000,23.729467,120
2008-06-04,23.500000,23.950001,23.500000,23.950001,23.704723,60
2008-06-05,23.500000,23.500000,23.200001,23.450001,23.209845,320
2008-06-06,23.100000,23.200001,22.799999,23.200001,22.962404,360
2008-06-09,24.850000,25.000000,23.200001,23.200001,22.962404,1882
2008-06-10,22.799999,22.799999,22.799999,22.799999,22.566500,40
2008-06-11,22.799999,23.750000,22.549999,22.549999,22.319059,680
2008-06-12,23.000000,23.000000,22.950001,23.000000,22.764452,440
2008-06-13,22.549999,23.200001,17.200001,22.900000,22.665476,626
2008-06-16,3.031540,3.542550,3.031540,3.031540,3.000493,32
2008-06-17,22.500000,22.500000,22.500000,22.500000,22.269573,0
2008-06-18,22.500000,22.500000,22.500000,22.500000,22.269573,0
2008-06-19,21.250000,21.250000,21.250000,21.250000,21.032373,140
2008-06-20,21.299999,21.299999,21.299999,21.299999,21.081861,40
2008-06-23,23.650000,23.700001,23.650000,23.650000,23.407795,120
2008-06-24,21.299999,21.299999,19.000000,19.000000,18.805416,699
2008-06-25,20.000000,20.500000,19.900000,20.500000,20.290054,782
2008-06-26,20.500000,22.450001,20.500000,22.450001,22.220085,180
2008-06-27,19.250000,22.000000,19.250000,22.000000,21.774693,580
2008-06-30,19.000000,22.000000,19.000000,21.780001,21.556948,680
2008-07-01,21.780001,21.780001,21.780001,21.780001,21.556948,0
2008-07-02,20.049999,20.049999,19.000000,19.049999,18.854904,1434
2008-07-03,19.049999,19.049999,19.049999,19.049999,18.854904,0
2008-07-07,19.049999,19.049999,19.049999,19.049999,18.854904,0
2008-07-08,19.049999,19.049999,19.049999,19.049999,18.854904,0
2008-07-09,19.049999,19.049999,19.049999,19.049999,18.854904,0
2008-07-10,19.049999,19.049999,19.049999,19.049999,18.854904,0
2008-07-11,19.049999,19.049999,19.049999,19.049999,18.854904,0
2008-07-14,19.049999,19.049999,19.049999,19.049999,18.854904,0
2008-07-15,19.049999,19.049999,19.049999,19.049999,18.854904,0
2008-07-16,20.240000,20.240000,18.000000,18.150000,17.964121,280
2008-07-17,18.150000,18.150000,18.150000,18.150000,17.964121,0
2008-07-18,18.250000,18.250000,18.250000,18.250000,18.063097,119
2008-07-21,18.299999,20.200001,18.299999,20.200001,19.993128,60
2008-07-22,18.600000,18.600000,18.400000,18.500000,18.310537,173
2008-07-23,18.200001,18.750000,17.500000,18.750000,18.557978,475
2008-07-24,19.250000,19.250000,15.100000,15.100000,14.945358,506
2008-07-25,16.700001,17.549999,16.700001,17.549999,17.370266,40
2008-07-28,18.750000,18.750000,18.750000,18.750000,18.557978,20
2008-07-29,18.299999,18.750000,17.000000,17.000000,16.825899,664
2008-07-30,17.000000,17.000000,17.000000,17.000000,16.825899,0
2008-07-31,17.000000,17.000000,17.000000,17.000000,16.825899,0
2008-08-01,17.299999,17.299999,17.250000,17.299999,17.122826,220
2008-08-04,17.299999,17.299999,17.299999,17.299999,17.122826,145
2008-08-05,3.746270,3.746270,3.746270,3.746270,3.707904,58
2008-08-06,17.200001,17.200001,14.750000,17.000000,16.825899,325
2008-08-07,17.000000,17.000000,17.000000,17.000000,16.825899,0
2008-08-08,17.000000,17.000000,17.000000,17.000000,16.825899,0
2008-08-11,15.150000,15.300000,14.850000,15.050000,14.895870,654
2008-08-12,16.450001,16.450001,14.050000,15.650000,15.489725,673
2008-08-13,15.250000,15.250000,15.250000,15.250000,15.093822,60
2008-08-14,14.700000,15.000000,14.550000,14.949500,14.796399,900
2008-08-15,14.950000,14.950000,14.950000,14.950000,14.796894,0
2008-08-18,15.450000,16.950001,15.450000,15.750000,15.588701,362
2008-08-19,15.350500,16.049999,15.350500,15.850000,15.687677,100
2008-08-20,16.350000,16.350000,16.000000,16.000000,15.836141,160
2008-08-21,16.000000,16.000000,16.000000,16.000000,15.836141,0
2008-08-22,16.049999,16.115000,14.000000,15.485000,15.326414,720
2008-08-25,15.150000,16.000000,14.500000,15.750000,15.588701,485
2008-08-26,16.100000,16.100000,16.049999,16.049999,15.885628,100
2008-08-27,14.750000,15.050000,14.750000,15.050000,14.895870,60
2008-08-28,15.700000,16.450001,15.700000,16.450001,16.281532,545
2008-08-29,15.100000,15.150000,15.050000,15.050000,14.895870,121
2008-09-02,15.050000,15.050000,15.050000,15.050000,14.895870,0
2008-09-03,15.050000,15.050000,15.000000,15.000000,14.846382,80
2008-09-04,2.175250,2.831280,2.175250,2.175250,2.152973,43
2008-09-05,14.950000,14.950000,14.550000,14.550000,14.400990,80
2008-09-08,14.500000,14.550000,13.250000,14.550000,14.400990,678
2008-09-09,2.002610,2.002610,2.002610,2.002610,1.982101,9
2008-09-10,13.500000,15.900000,13.500000,15.900000,15.737164,320
2008-09-11,2.520530,2.520530,2.520530,2.520530,2.494717,290
2008-09-12,15.000000,15.000000,15.000000,15.000000,14.846382,20
2008-09-15,14.750000,15.000000,14.750000,15.000000,14.846382,40
2008-09-16,14.950000,15.000000,14.950000,15.000000,14.846382,40
2008-09-17,14.950000,15.000000,14.750000,15.000000,14.846382,140
2008-09-18,14.950000,14.950000,14.250000,14.250000,14.104063,120
2008-09-19,14.250000,14.250000,7.850000,12.300000,12.174033,918
2008-09-22,12.300000,12.300000,12.300000,12.300000,12.174033,0
2008-09-23,14.350000,14.350000,14.350000,14.350000,14.203039,20
2008-09-24,14.050000,14.050000,13.750000,14.050000,13.906111,180
2008-09-25,14.000000,14.000000,14.000000,14.000000,13.856623,20
2008-09-26,13.850000,13.850000,13.850000,13.850000,13.708159,20
2008-09-29,12.850000,12.850000,12.520000,12.850000,12.718401,141
2008-09-30,13.900000,13.900000,11.250000,11.250000,11.134787,1222
2008-10-01,13.300000,14.350000,12.300000,12.750000,12.619425,660
2008-10-02,12.300000,12.300000,12.300000,12.300000,12.174033,60
2008-10-03,12.300000,12.300000,12.300000,12.300000,12.174033,0
2008-10-06,12.050000,12.050000,11.150000,11.150000,11.035810,100
2008-10-07,11.050000,11.700000,8.350000,11.250000,11.134787,1041
2008-10-08,10.850000,10.850000,10.350000,10.350000,10.244004,160
2008-10-09,10.400000,11.300000,10.400000,11.250000,11.134787,380
2008-10-10,11.250000,11.250000,11.250000,11.250000,11.134787,0
2008-10-13,11.250000,11.250000,11.250000,11.250000,11.134787,0
2008-10-14,9.050000,9.800000,9.000000,9.800000,9.699636,160
2008-10-15,9.800000,9.800000,9.800000,9.800000,9.699636,0
2008-10-16,9.800000,9.800000,9.800000,9.800000,9.699636,0
2008-10-17,9.800000,9.800000,9.800000,9.800000,9.699636,0
2008-10-20,9.800000,9.800000,9.800000,9.800000,9.699636,0
2008-10-21,9.800000,9.800000,9.800000,9.800000,9.699636,0
2008-10-22,10.000000,10.000000,10.000000,10.000000,9.897588,20
2008-10-23,10.000000,10.000000,10.000000,10.000000,9.897588,0
2008-10-24,10.400000,11.155000,10.400000,11.155000,11.040759,200
2008-10-27,10.750000,10.750000,10.750000,10.750000,10.639907,20
2008-10-28,10.750000,10.750000,10.750000,10.750000,10.639907,0
2008-10-29,10.050000,10.050000,9.050000,9.250000,9.155269,840
2008-10-30,9.050000,9.050000,8.800000,8.800000,8.709878,1324
2008-10-31,8.750000,9.700000,8.750000,9.700000,9.600660,1366
2008-11-03,9.100000,9.100000,9.050000,9.050000,8.957317,460
